"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-23",,,,,"0.03",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-24",,,,,"0.10",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-25",,,,,"0.15",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-26",,,,,"0.04",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-27",,,,,"0.96",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-28",,,,,"0.46",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-29",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-06-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-03",,,,,"0.16",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-04",,,,,"0.16",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-05",,,,,"0.69",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-10",,,,,"0.20",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-11",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-15",,,,,"0.80",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-16",,,,,"0.07",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-17",,,,,"0.52",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-19",,,,,"0.36",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-20",,,,,"0.06",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-22",,,,,"0.25",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-26",,,,,"0.25",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-28",,,,,"0.09",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-30",,,,,"0.07",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-07-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-02",,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-04",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-08",,,,,"1.01",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-11",,,,,"0.43",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-13",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-14",,,,,"0.87",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-15",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-16",,,,,"0.56",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-17",,,,,"0.64",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-18",,,,,"0.19",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-19",,,,,"1.38",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-25",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-26",,,,,"0.57",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-27",,,,,"0.45",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-08-31",,,,,"0.31",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-05",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-09",,,,,"0.55",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-10",,,,,"0.11",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-11",,,,,"1.35",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-12",,,,,"0.67",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-14",,,,,"0.20",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-18",,,,,"0.10",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-19",,,,,"2.38",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-24",,,,,"0.48",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-25",,,,,"0.49",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-26",,,,,"0.56",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-27",,,,,"0.14",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-29",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-09-30",,,,,"1.51",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-01",,,,,"0.07",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-06",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-07",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-08",,,,,"0.97",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-15",,,,,"0.92",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-16",,,,,"0.04",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-21",,,,,"1.60",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-22",,,,,"0.47",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-30",,,,,"0.51",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-10-31",,,,,"0.72",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-02",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-08",,,,,"0.11",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-19",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-22",,,,,"0.24",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-23",,,,,"2.07",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-27",,,,,"0.80",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-02",,,,,"0.38",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-04",,,,,"0.61",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-08",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-10",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-11",,,,,"0.71",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-12",,,,,"0.73",",,N",,,,,,,,,,,,
"US1NJHD0018","KEARNY 1.7 NNW, NJ US","40.774342","-74.137109","25.6","2023-12-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
